date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:12	16818/16818	---M--	200	added ('OK')	image/jpeg	etag:%220de5755fe6ed81:0%22	http://nx-cdn.trgwl.com/Images/providers/PP/vs20fruitswjp.jpg?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/providers/PP/vs20fruitswjp2780.jpg	(from https://172.105.124.130/)
16:46:14	17719/17719	---M--	200	added ('OK')	image/jpeg	etag:%220997e6721c6d81:0%22	http://nx-cdn.trgwl.com/Images/providers/MICROGAMING/SMG_squealinRiches.jpg?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/providers/MICROGAMING/SMG_squealinRiches2780.jpg	(from https://172.105.124.130/)
16:46:14	15913/15913	---M--	200	added ('OK')	image/jpeg	etag:%220ffd01821c6d81:0%22	http://nx-cdn.trgwl.com/Images/providers/MICROGAMING/SMG_9masksOfFireHyperSpins.jpg?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/providers/MICROGAMING/SMG_9masksOfFireHyperSpins2780.jpg	(from https://172.105.124.130/)
16:46:15	17871/17871	---M--	200	added ('OK')	image/jpeg	etag:%22083f6ac2d1dd81:0%22	http://nx-cdn.trgwl.com/Images/providers/MICROGAMING/SMG_breakAwayLuckyWilds.jpg?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/providers/MICROGAMING/SMG_breakAwayLuckyWilds2780.jpg	(from https://172.105.124.130/)
16:46:16	1015/1015	---M--	200	added ('OK')	image/jpeg	etag:%2224f7bed71bb5d81:0%22	http://nx-cdn.trgwl.com/Images/apk-qrcodes/DUS.jpg?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/apk-qrcodes/DUS2780.jpg	(from https://172.105.124.130/)
16:46:17	6390/6390	---M--	200	added ('OK')	image/png	etag:%2204e69c4c44ad71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/home/download-android-button.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/home/download-android-button2780.png	(from https://172.105.124.130/)
16:46:34	432332/432332	---M--	200	added ('OK')	image/png	etag:%220dc33cf7b24d91:0%22	http://nx-cdn.trgwl.com/Images/banners/home/ionslot-cashdrop-januari-desktop.png	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/banners/home/ionslot-cashdrop-januari-desktop.png	(from https://172.105.124.130/)
16:46:46	118/118	---MC-	302	error ('Found')	text/html	date:Tue,%2031%20Jan%202023%2009:46:19%20GMT	https://172.105.124.130/DUNIASLOT88	D:/HASIL/DUMP%20VER2/172.105.124.130/DUNIASLOT88.cc.delayed	(from https://172.105.124.130/)
16:46:46	0/-1	---M--	302	error ('')			https://172.105.124.130/DUNIASLOT88	D:/HASIL/DUMP%20VER2/172.105.124.130/DUNIASLOT88.cd.delayed	(from https://172.105.124.130/)
16:46:50	224418/224418	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2009:46:49%20GMT	https://172.105.124.130/slots/slot88	D:/HASIL/DUMP%20VER2/172.105.124.130/slots/slot88.html	(from https://172.105.124.130/)
16:46:51	252622/252622	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2009:46:48%20GMT	https://172.105.124.130/slots	D:/HASIL/DUMP%20VER2/172.105.124.130/slots.html	(from https://172.105.124.130/)
16:46:55	392108/392108	---M--	200	added ('OK')	image/png	etag:%2204e69c4c44ad71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/home/download-apk-phone.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/home/download-apk-phone2780.png	(from https://172.105.124.130/)
16:47:00	328/328	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Aug%202022%2005:00:30%20GMT	https://i.ibb.co/DQkJqzJ/btn-close.png	D:/HASIL/DUMP%20VER2/i.ibb.co/DQkJqzJ/btn-close.png	(from https://172.105.124.130/)
16:47:02	11604/11604	---M--	200	added ('OK')	image/gif	date:Sun,%2007%20Aug%202022%2005:20:13%20GMT	https://i.ibb.co/J2NwFtJ/telegram2.gif	D:/HASIL/DUMP%20VER2/i.ibb.co/J2NwFtJ/telegram2.gif	(from https://172.105.124.130/)
16:47:04	8141/8141	---M--	200	added ('OK')	image/gif	date:Sun,%2007%20Aug%202022%2005:20:13%20GMT	https://i.ibb.co/C8Jnq2z/whatsapp2.gif	D:/HASIL/DUMP%20VER2/i.ibb.co/C8Jnq2z/whatsapp2.gif	(from https://172.105.124.130/)
16:47:04	4235/4235	---M--	200	added ('OK')	image/png	etag:%2206ec4f1336d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/icon-sprite.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/icon-sprite2780.png	(from https://172.105.124.130/)
16:47:04	979/979	---M--	200	added ('OK')	image/png	etag:%222f43de911455d81:0%22	https://api2-dus.tr8n2games.com/images/BCA_e1bab23f-dda6-4835-b3ce-d5039f28546c_1647777626430.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/BCA_e1bab23f-dda6-4835-b3ce-d5039f28546c_1647777626430.png	(from https://172.105.124.130/)
16:47:05	918/918	---M--	200	added ('OK')	image/png	etag:%22f3afe2911455d81:0%22	https://api2-dus.tr8n2games.com/images/BNI_3d30334c-d871-46fb-80b3-0fcb12f99b87_1648395217777.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/BNI_3d30334c-d871-46fb-80b3-0fcb12f99b87_1648395217777.png	(from https://172.105.124.130/)
16:47:05	839/839	---M--	200	added ('OK')	image/png	etag:%228780e6911455d81:0%22	https://api2-dus.tr8n2games.com/images/BRI_a458ab91-91a3-49ac-98b3-1bfc5d1966bd_1647777677597.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/BRI_a458ab91-91a3-49ac-98b3-1bfc5d1966bd_1647777677597.png	(from https://172.105.124.130/)
16:47:06	870/870	---M--	200	added ('OK')	image/png	etag:%221c78ea911455d81:0%22	https://api2-dus.tr8n2games.com/images/DANA_1dc30ee4-c41a-4123-80a4-2d84da18423b_1647777545380.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/DANA_1dc30ee4-c41a-4123-80a4-2d84da18423b_1647777545380.png	(from https://172.105.124.130/)
16:47:06	1066/1066	---M--	200	added ('OK')	image/png	etag:%22fbbef911455d81:0%22	https://api2-dus.tr8n2games.com/images/DANAMON_67568e69-ca77-43c8-bf9b-df628bc3b2d6_1647777721030.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/DANAMON_67568e69-ca77-43c8-bf9b-df628bc3b2d6_1647777721030.png	(from https://172.105.124.130/)
16:47:06	956/956	---M--	200	added ('OK')	image/png	etag:%22c6dcf2911455d81:0%22	https://api2-dus.tr8n2games.com/images/GOPAY_4336886c-a111-4f56-99cf-17f4c448d0a1_1647777554277.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/GOPAY_4336886c-a111-4f56-99cf-17f4c448d0a1_1647777554277.png	(from https://172.105.124.130/)
16:47:07	912/912	---M--	200	added ('OK')	image/png	etag:%223827bbd02556d81:0%22	https://api2-dus.tr8n2games.com/images/INDOSAT_c549535b-79e4-4df1-8c4b-4dff4802903f_1650617173833.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/INDOSAT_c549535b-79e4-4df1-8c4b-4dff4802903f_1650617173833.png	(from https://172.105.124.130/)
16:47:07	1218/1218	---M--	200	added ('OK')	image/png	etag:%223341fb911455d81:0%22	https://api2-dus.tr8n2games.com/images/LINKAJA_bdf029cc-29e2-42a6-8ba0-31a7e96dc08f_1647777562620.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/LINKAJA_bdf029cc-29e2-42a6-8ba0-31a7e96dc08f_1647777562620.png	(from https://172.105.124.130/)
16:47:08	1465/1465	---M--	200	added ('OK')	image/png	etag:%225d75fe911455d81:0%22	https://api2-dus.tr8n2games.com/images/MANDIRI_ec4427ff-2e6e-4657-a2fe-b3702bc15e7c_1647777733943.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/MANDIRI_ec4427ff-2e6e-4657-a2fe-b3702bc15e7c_1647777733943.png	(from https://172.105.124.130/)
16:47:08	66862/66862	---M--	200	added ('OK')	image/gif	date:Sun,%2007%20Aug%202022%2004:54:47%20GMT	https://i.ibb.co/PYCxYjL/rtp-duniaslot88.gif	D:/HASIL/DUMP%20VER2/i.ibb.co/PYCxYjL/rtp-duniaslot88.gif	(from https://172.105.124.130/)
16:47:08	965/965	---M--	200	added ('OK')	image/png	etag:%22e7452921455d81:0%22	https://api2-dus.tr8n2games.com/images/OVO_3d0fa5f1-b400-4220-91e0-a9ab4871a315_1647777572340.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/OVO_3d0fa5f1-b400-4220-91e0-a9ab4871a315_1647777572340.png	(from https://172.105.124.130/)
16:47:08	923/923	---M--	200	added ('OK')	image/png	etag:%22e673cccc2c56d81:0%22	https://api2-dus.tr8n2games.com/images/TELKOMSEL_708c135d-74c5-482f-9d03-27a5f7035c60_1650620298270.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/TELKOMSEL_708c135d-74c5-482f-9d03-27a5f7035c60_1650620298270.png	(from https://172.105.124.130/)
16:47:08	686/686	---M--	200	added ('OK')	image/png	etag:%224a14e0d02556d81:0%22	https://api2-dus.tr8n2games.com/images/XL_ea2a82b1-ca96-4eb1-9a52-cf378c6405e7_1650617064653.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/XL_ea2a82b1-ca96-4eb1-9a52-cf378c6405e7_1650617064653.png	(from https://172.105.124.130/)
16:47:09	927/927	---M--	200	added ('OK')	image/png	etag:%22f953e921455d81:0%22	https://api2-dus.tr8n2games.com/images/Whatsapp_0c86faa4-2b3a-4fb8-932a-11cef83c895f_1649626398560.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/Whatsapp_0c86faa4-2b3a-4fb8-932a-11cef83c895f_1649626398560.png	(from https://172.105.124.130/)
16:47:09	616234/616234	---M--	200	added ('OK')	image/png	etag:%2204e69c4c44ad71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/home/download-apk-background.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/home/download-apk-background2780.png	(from https://172.105.124.130/)
16:47:09	886/886	---M--	200	added ('OK')	image/png	etag:%22949912921455d81:0%22	https://api2-dus.tr8n2games.com/images/Telegram_8ecbc9bc-0665-4b29-829a-98a0429e72be_1649626402950.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/Telegram_8ecbc9bc-0665-4b29-829a-98a0429e72be_1649626402950.png	(from https://172.105.124.130/)
16:47:09	795/795	---M--	200	added ('OK')	image/png	etag:%22141c16921455d81:0%22	https://api2-dus.tr8n2games.com/images/Facebook_a9f9789c-246c-45fa-aa23-7bc843558d72_1649626409903.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/Facebook_a9f9789c-246c-45fa-aa23-7bc843558d72_1649626409903.png	(from https://172.105.124.130/)
16:47:09	4861/4861	---M--	200	added ('OK')	image/png	etag:%226e5019921455d81:0%22	https://api2-dus.tr8n2games.com/images/Instagram_8eb5eeb5-54e2-4429-9d32-53528c258ffe_1649627510837.png	D:/HASIL/DUMP%20VER2/api2-dus.tr8n2games.com/images/Instagram_8eb5eeb5-54e2-4429-9d32-53528c258ffe_1649627510837.png	(from https://172.105.124.130/)
16:47:10	3057/3057	---M--	200	added ('OK')	image/png	etag:%22096fe8ab4d9d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/gambling-support.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/gambling-support2780.png	(from https://172.105.124.130/)
16:47:10	3055/3055	---M--	200	added ('OK')	image/png	etag:%220a42592b4d9d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/gambling-support-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/gambling-support-active2780.png	(from https://172.105.124.130/)
16:47:11	1985/1985	---M--	200	added ('OK')	image/png	etag:%220d621d44fe2d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/18-plus.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/18-plus2780.png	(from https://172.105.124.130/)
16:47:11	2638/2638	---M--	200	added ('OK')	image/png	etag:%220e448db4fe2d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/18-plus-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/18-plus-active2780.png	(from https://172.105.124.130/)
16:47:12	2053/2053	---M--	200	added ('OK')	image/png	etag:%22065577b1d9d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/chrome.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/chrome2780.png	(from https://172.105.124.130/)
16:47:12	3218/3218	---M--	200	added ('OK')	image/png	etag:%220a05d7fb1d9d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/chrome-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/chrome-active2780.png	(from https://172.105.124.130/)
16:47:13	2059/2059	---M--	200	added ('OK')	image/png	etag:%220815385b1d9d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/edge.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/edge2780.png	(from https://172.105.124.130/)
16:47:13	3550/3550	---M--	200	added ('OK')	image/png	etag:%22062498bb1d9d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/edge-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/edge-active2780.png	(from https://172.105.124.130/)
16:47:14	2246/2246	---M--	200	added ('OK')	image/png	etag:%220707092b1d9d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/firefox.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/firefox2780.png	(from https://172.105.124.130/)
16:47:14	3801/3801	---M--	200	added ('OK')	image/png	etag:%220516698b1d9d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/firefox-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/footer/firefox-active2780.png	(from https://172.105.124.130/)
16:47:15	3396/3396	---M--	200	added ('OK')	image/png	etag:%22096b4b342dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/pp.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/pp2780.png	(from https://172.105.124.130/)
16:47:15	3645/3645	---M--	200	added ('OK')	image/png	etag:%2206c3f9e42dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/pp-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/pp-active2780.png	(from https://172.105.124.130/)
16:47:16	3804/3804	---M--	200	added ('OK')	image/png	etag:%2205e189742dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/playtech.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/playtech2780.png	(from https://172.105.124.130/)
16:47:16	3717/3717	---M--	200	added ('OK')	image/png	etag:%22061d48242dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/playtech-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/playtech-active2780.png	(from https://172.105.124.130/)
16:47:17	3518/3518	---M--	200	added ('OK')	image/png	etag:%220267c7a42dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/joker.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/joker2780.png	(from https://172.105.124.130/)
16:47:17	5957/5957	---M--	200	added ('OK')	image/png	etag:%220cfd56342dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/joker-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/joker-active2780.png	(from https://172.105.124.130/)
16:47:18	2696/2696	---M--	200	added ('OK')	image/png	etag:%2202fb03d42dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/pgsoft.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/pgsoft2780.png	(from https://172.105.124.130/)
16:47:18	3005/3005	---M--	200	added ('OK')	image/png	etag:%220326c2942dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/pgsoft-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/pgsoft-active2780.png	(from https://172.105.124.130/)
16:47:19	3380/3380	---M--	200	added ('OK')	image/png	etag:%220f7132142dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/cq9.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/cq92780.png	(from https://172.105.124.130/)
16:47:19	3869/3869	---M--	200	added ('OK')	image/png	etag:%220cd9eb42dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/cq9-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/cq9-active2780.png	(from https://172.105.124.130/)
16:47:19	2459/2459	---M--	200	added ('OK')	image/png	etag:%2209246342dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/habanero.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/habanero2780.png	(from https://172.105.124.130/)
16:47:20	2698/2698	---M--	200	added ('OK')	image/png	etag:%22068d1ed41dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/habanero-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/habanero-active2780.png	(from https://172.105.124.130/)
16:47:20	2822/2822	---M--	200	added ('OK')	image/png	etag:%2202d79e541dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/microgaming.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/microgaming2780.png	(from https://172.105.124.130/)
16:47:21	4022/4022	---M--	200	added ('OK')	image/png	etag:%2205d66d241dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/microgaming-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/microgaming-active2780.png	(from https://172.105.124.130/)
16:47:21	3184/3184	---M--	200	added ('OK')	image/png	etag:%22022eca41dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/playngo.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/playngo2780.png	(from https://172.105.124.130/)
16:47:22	4328/4328	---M--	200	added ('OK')	image/png	etag:%22025cab541dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/playngo-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/playngo-active2780.png	(from https://172.105.124.130/)
16:47:22	3466/3466	---M--	200	added ('OK')	image/png	etag:%22063dea941dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/rtg.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/rtg2780.png	(from https://172.105.124.130/)
16:47:23	3711/3711	---M--	200	added ('OK')	image/png	etag:%220669a9541dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/rtg-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/rtg-active2780.png	(from https://172.105.124.130/)
16:47:23	3035/3035	---M--	200	added ('OK')	image/png	etag:%220f0e98441dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/flow-gaming.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/flow-gaming2780.png	(from https://172.105.124.130/)
16:47:24	3239/3239	---M--	200	added ('OK')	image/png	etag:%220f3a57041dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/flow-gaming-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/flow-gaming-active2780.png	(from https://172.105.124.130/)
16:47:24	2817/2817	---M--	200	added ('OK')	image/png	etag:%22050c45e41dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/spade-gaming.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/spade-gaming2780.png	(from https://172.105.124.130/)
16:47:25	3061/3061	---M--	200	added ('OK')	image/png	etag:%22080b14b41dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/spade-gaming-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/spade-gaming-active2780.png	(from https://172.105.124.130/)
16:47:25	3198/3198	---M--	200	added ('OK')	image/png	etag:%220ebf64041dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/one-touch.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/one-touch2780.png	(from https://172.105.124.130/)
16:47:26	3493/3493	---M--	200	added ('OK')	image/png	etag:%220c1812b41dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/one-touch-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/one-touch-active2780.png	(from https://172.105.124.130/)
16:47:26	3622/3622	---M--	200	added ('OK')	image/png	etag:%220a8ef841dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/slot88.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/slot882780.png	(from https://172.105.124.130/)
16:47:27	10160/10160	---M--	200	added ('OK')	image/png	etag:%2205149f240dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/slot88-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/slot88-active2780.png	(from https://172.105.124.130/)
16:47:27	3080/3080	---M--	200	added ('OK')	image/png	etag:%220d02dc640dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/yggdrasil.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/yggdrasil2780.png	(from https://172.105.124.130/)
16:47:28	3259/3259	---M--	200	added ('OK')	image/png	etag:%220a6b8b040dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/yggdrasil-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/yggdrasil-active2780.png	(from https://172.105.124.130/)
16:47:28	2783/2783	---M--	200	added ('OK')	image/png	etag:%22097fea2fedfd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/live22.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/live222780.png	(from https://172.105.124.130/)
16:47:29	4921/4921	---M--	200	added ('OK')	image/png	etag:%220f160a5fedfd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/live22-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/live22-active2780.png	(from https://172.105.124.130/)
16:47:29	2952/2952	---M--	200	added ('OK')	image/png	etag:%22071d87f40dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/ion-slot.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/ion-slot2780.png	(from https://172.105.124.130/)
16:47:30	5432/5432	---M--	200	added ('OK')	image/png	etag:%22047636a40dbd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/ion-slot-active.png?v=20230117-2	D:/HASIL/DUMP%20VER2/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/providers/ion-slot-active2780.png	(from https://172.105.124.130/)
